Globaler Seed auf 42 gesetzt.
Log file initialized at: results/logs/run_pipeline/train_dpo_20260829_192809.log
Aktuelles Arbeitsverzeichnis: /home/fisc4884/master-thesis
Nutze Device: cuda
Lade Basis-SFT-Modell und Tokenizer aus: results/models/token_length_exp/sft_len1024...
================================================================================
[SPRACHCODE-KONTROLLE] Tokenizer für mBART erfolgreich konfiguriert:
  -> src_lang: de_DE
  -> tgt_lang: de_DE
  -> de_DE Token-ID: 250003
  -> Test-Target Enkodierung (Token IDs): [250003, 8647, 2]
================================================================================
Lade Basismodell 'facebook/mbart-large-50' fuer SFT-Adapter...
Lade und verschmelze (merge_and_unload) SFT-LoRA-Adapter aus: results/models/token_length_exp/sft_len1024...
[ERFOLG] SFT-Adapter erfolgreich in Basisgewichte integriert (SFT ist nun die Basis fuer DPO)!
Konfiguriere DPO-LoRA auf Basis des SFT-Modells (r=16, alpha=32, dropout=0.05, targets=['q_proj', 'v_proj', 'k_proj', 'out_proj', 'fc1', 'fc2'])...
trainable params: 8,650,752 || all params: 619,530,240 || trainable%: 1.3963
Lade DPO-Präferenzdatensatz aus: data/token_length_exp/dpo_pairs_len1024.jsonl
Erfolgreich geladen: 7788 Präferenz-Paare.
Lade DPO-Präferenzdatensatz aus: data/token_length_exp/dpo_pairs_len1024_eval.jsonl
Erfolgreich geladen: 1375 Präferenz-Paare.
Validierungsset initialisiert: 1375 Paare (1375 Batches).

================================================================================
=== Starte DPO Training (3 Epochen | Beta=0.1 | LR=5e-06) ===
================================================================================


DPO Epoche 1/3:   0%|          | 0/7788 [00:00<?, ?it/s]
DPO Epoche 1/3:   0%|          | 0/7788 [00:00<?, ?it/s, Loss=0.5684, Acc=1.00, Margin=0.267]
DPO Epoche 1/3:   0%|          | 1/7788 [00:00<1:04:18,  2.02it/s, Loss=0.5684, Acc=1.00, Margin=0.267]
DPO Epoche 1/3:   0%|          | 1/7788 [00:00<1:04:18,  2.02it/s, Loss=0.0144, Acc=1.00, Margin=4.233]
DPO Epoche 1/3:   0%|          | 2/7788 [00:00<56:11,  2.31it/s, Loss=0.0144, Acc=1.00, Margin=4.233]  
DPO Epoche 1/3:   0%|          | 2/7788 [00:01<56:11,  2.31it/s, Loss=0.4221, Acc=1.00, Margin=0.644]
DPO Epoche 1/3:   0%|          | 3/7788 [00:01<54:47,  2.37it/s, Loss=0.4221, Acc=1.00, Margin=0.644]
DPO Epoche 1/3:   0%|          | 3/7788 [00:01<54:47,  2.37it/s, Loss=0.2733, Acc=1.00, Margin=1.157]
DPO Epoche 1/3:   0%|          | 4/7788 [00:01<54:23,  2.38it/s, Loss=0.2733, Acc=1.00, Margin=1.157]
DPO Epoche 1/3:   0%|          | 4/7788 [00:02<54:23,  2.38it/s, Loss=0.0844, Acc=1.00, Margin=2.430]
DPO Epoche 1/3:   0%|          | 5/7788 [00:02<52:51,  2.45it/s, Loss=0.0844, Acc=1.00, Margin=2.430]
DPO Epoche 1/3:   0%|          | 5/7788 [00:02<52:51,  2.45it/s, Loss=0.0289, Acc=1.00, Margin=3.531]
DPO Epoche 1/3:   0%|          | 6/7788 [00:02<52:49,  2.46it/s, Loss=0.0289, Acc=1.00, Margin=3.531]
DPO Epoche 1/3:   0%|          | 6/7788 [00:02<52:49,  2.46it/s, Loss=0.5948, Acc=1.00, Margin=0.207]
DPO Epoche 1/3:   0%|          | 7/7788 [00:02<53:02,  2.44it/s, Loss=0.5948, Acc=1.00, Margin=0.207]
DPO Epoche 1/3:   0%|          | 7/7788 [00:03<53:02,  2.44it/s, Loss=1.0760, Acc=0.00, Margin=-0.659]
DPO Epoche 1/3:   0%|          | 8/7788 [00:03<53:11,  2.44it/s, Loss=1.0760, Acc=0.00, Margin=-0.659]
DPO Epoche 1/3:   0%|          | 8/7788 [00:03<53:11,  2.44it/s, Loss=0.2561, Acc=1.00, Margin=1.231] 
DPO Epoche 1/3:   0%|          | 9/7788 [00:03<53:07,  2.44it/s, Loss=0.2561, Acc=1.00, Margin=1.231]
DPO Epoche 1/3:   0%|          | 9/7788 [00:04<53:07,  2.44it/s, Loss=0.6743, Acc=1.00, Margin=0.038]
DPO Epoche 1/3:   0%|          | 10/7788 [00:04<53:09,  2.44it/s, Loss=0.6743, Acc=1.00, Margin=0.038]
DPO Epoche 1/3:   0%|          | 10/7788 [00:04<53:09,  2.44it/s, Loss=1.5848, Acc=0.00, Margin=-1.355]
DPO Epoche 1/3:   0%|          | 11/7788 [00:04<53:16,  2.43it/s, Loss=1.5848, Acc=0.00, Margin=-1.355]
DPO Epoche 1/3:   0%|          | 11/7788 [00:04<53:16,  2.43it/s, Loss=0.5965, Acc=1.00, Margin=0.204] 
DPO Epoche 1/3:   0%|          | 29/7788 [00:12<52:51,  2.45it/s, Loss=1.2631, Acc=0.00, Margin=-0.931]
DPO Epoche 1/3:   0%|          | 30/7788 [00:12<52:54,  2.44it/s, Loss=1.2631, Acc=0.00, Margin=-0.931]
DPO Epoche 1/3:   0%|          | 30/7788 [00:12<52:54,  2.44it/s, Loss=0.7346, Acc=0.00, Margin=-0.081]
DPO Epoche 1/3:   0%|          | 31/7788 [00:12<52:53,  2.44it/s, Loss=0.7346, Acc=0.00, Margin=-0.081]
DPO Epoche 1/3:   0%|          | 31/7788 [00:13<52:53,  2.44it/s, Loss=3.4352, Acc=0.00, Margin=-3.402]
DPO Epoche 1/3:   0%|          | 32/7788 [00:13<53:10,  2.43it/s, Loss=3.4352, Acc=0.00, Margin=-3.402]
DPO Epoche 1/3:   0%|          | 32/7788 [00:13<53:10,  2.43it/s, Loss=0.4221, Acc=1.00, Margin=0.644] 
DPO Epoche 1/3:   0%|          | 33/7788 [00:13<52:54,  2.44it/s, Loss=0.4221, Acc=1.00, Margin=0.644]
DPO Epoche 1/3:   0%|          | 33/7788 [00:14<52:54,  2.44it/s, Loss=0.5189, Acc=1.00, Margin=0.385]
DPO Epoche 1/3:   0%|          | 34/7788 [00:14<52:59,  2.44it/s, Loss=0.5189, Acc=1.00, Margin=0.385]
DPO Epoche 1/3:   0%|          | 34/7788 [00:14<52:59,  2.44it/s, Loss=1.3050, Acc=0.00, Margin=-0.989]
DPO Epoche 1/3:   0%|          | 35/7788 [00:14<52:59,  2.44it/s, Loss=1.3050, Acc=0.00, Margin=-0.989]
DPO Epoche 1/3:   0%|          | 35/7788 [00:14<52:59,  2.44it/s, Loss=0.3247, Acc=1.00, Margin=0.958] 
DPO Epoche 1/3:   0%|          | 36/7788 [00:14<52:12,  2.47it/s, Loss=0.3247, Acc=1.00, Margin=0.958]
DPO Epoche 1/3:   0%|          | 36/7788 [00:15<52:12,  2.47it/s, Loss=0.0962, Acc=1.00, Margin=2.292]
DPO Epoche 1/3:   0%|          | 37/7788 [00:15<52:22,  2.47it/s, Loss=0.0962, Acc=1.00, Margin=2.292]
DPO Epoche 1/3:   0%|          | 37/7788 [00:15<52:22,  2.47it/s, Loss=0.4449, Acc=1.00, Margin=0.579]
DPO Epoche 1/3:   0%|          | 38/7788 [00:15<52:31,  2.46it/s, Loss=0.4449, Acc=1.00, Margin=0.579]
DPO Epoche 1/3:   0%|          | 38/7788 [00:16<52:31,  2.46it/s, Loss=2.9996, Acc=0.00, Margin=-2.948]
DPO Epoche 1/3:   1%|          | 39/7788 [00:16<52:39,  2.45it/s, Loss=2.9996, Acc=0.00, Margin=-2.948]
DPO Epoche 1/3:   1%|          | 39/7788 [00:16<52:39,  2.45it/s, Loss=0.7017, Acc=0.00, Margin=-0.017]
DPO Epoche 1/3:   1%|          | 40/7788 [00:16<52:48,  2.45it/s, Loss=0.7017, Acc=0.00, Margin=-0.017]
DPO Epoche 1/3:   1%|          | 40/7788 [00:16<52:48,  2.45it/s, Loss=0.9773, Acc=0.00, Margin=-0.505]
DPO Epoche 1/3:   1%|          | 41/7788 [00:16<52:50,  2.44it/s, Loss=0.9773, Acc=0.00, Margin=-0.505]
DPO Epoche 1/3:   1%|          | 41/7788 [00:17<52:50,  2.44it/s, Loss=0.3047, Acc=1.00, Margin=1.032] 
DPO Epoche 1/3:   1%|          | 42/7788 [00:17<52:52,  2.44it/s, Loss=0.3047, Acc=1.00, Margin=1.032]
DPO Epoche 1/3:   1%|          | 42/7788 [00:17<52:52,  2.44it/s, Loss=2.0736, Acc=0.00, Margin=-1.939]
DPO Epoche 1/3:   1%|          | 43/7788 [00:17<52:53,  2.44it/s, Loss=2.0736, Acc=0.00, Margin=-1.939]
DPO Epoche 1/3:   1%|          | 43/7788 [00:18<52:53,  2.44it/s, Loss=1.7999, Acc=0.00, Margin=-1.619]
DPO Epoche 1/3:   1%|          | 44/7788 [00:18<52:51,  2.44it/s, Loss=1.7999, Acc=0.00, Margin=-1.619]
DPO Epoche 1/3:   1%|          | 44/7788 [00:18<52:51,  2.44it/s, Loss=1.0956, Acc=0.00, Margin=-0.689]
DPO Epoche 1/3:   1%|          | 45/7788 [00:18<52:55,  2.44it/s, Loss=1.0956, Acc=0.00, Margin=-0.689]
DPO Epoche 1/3:   1%|          | 45/7788 [00:18<52:55,  2.44it/s, Loss=0.2204, Acc=1.00, Margin=1.400] 
DPO Epoche 1/3:   1%|          | 46/7788 [00:18<52:56,  2.44it/s, Loss=0.2204, Acc=1.00, Margin=1.400]
DPO Epoche 1/3:   1%|          | 46/7788 [00:19<52:56,  2.44it/s, Loss=0.0057, Acc=1.00, Margin=5.173]
DPO Epoche 1/3:   1%|          | 47/7788 [00:19<52:54,  2.44it/s, Loss=0.0057, Acc=1.00, Margin=5.173]
DPO Epoche 1/3:   1%|          | 47/7788 [00:19<52:54,  2.44it/s, Loss=0.2790, Acc=1.00, Margin=1.134]
DPO Epoche 1/3:   1%|          | 48/7788 [00:19<53:06,  2.43it/s, Loss=0.2790, Acc=1.00, Margin=1.134]
DPO Epoche 1/3:   1%|          | 48/7788 [00:20<53:06,  2.43it/s, Loss=2.6154, Acc=0.00, Margin=-2.539]
DPO Epoche 1/3:   1%|          | 49/7788 [00:20<51:55,  2.48it/s, Loss=2.6154, Acc=0.00, Margin=-2.539]
DPO Epoche 1/3:   1%|          | 49/7788 [00:20<51:55,  2.48it/s, Loss=0.5589, Acc=1.00, Margin=0.289] 
DPO Epoche 1/3:   1%|          | 50/7788 [00:20<52:04,  2.48it/s, Loss=0.5589, Acc=1.00, Margin=0.289]
DPO Epoche 1/3:   1%|          | 50/7788 [00:20<52:04,  2.48it/s, Loss=1.0685, Acc=0.00, Margin=-0.648]
DPO Epoche 1/3:   1%|          | 51/7788 [00:20<52:19,  2.46it/s, Loss=1.0685, Acc=0.00, Margin=-0.648]
DPO Epoche 1/3:   1%|          | 51/7788 [00:21<52:19,  2.46it/s, Loss=0.6324, Acc=1.00, Margin=0.125] 
DPO Epoche 1/3:   1%|          | 52/7788 [00:21<52:30,  2.46it/s, Loss=0.6324, Acc=1.00, Margin=0.125]
DPO Epoche 1/3:   1%|          | 52/7788 [00:21<52:30,  2.46it/s, Loss=0.0470, Acc=1.00, Margin=3.035]
DPO Epoche 1/3:   1%|          | 53/7788 [00:21<51:45,  2.49it/s, Loss=0.0470, Acc=1.00, Margin=3.035]
DPO Epoche 1/3:   1%|          | 53/7788 [00:22<51:45,  2.49it/s, Loss=1.1212, Acc=0.00, Margin=-0.727]
DPO Epoche 1/3:   1%|          | 54/7788 [00:22<51:56,  2.48it/s, Loss=1.1212, Acc=0.00, Margin=-0.727]
DPO Epoche 1/3:   1%|          | 54/7788 [00:22<51:56,  2.48it/s, Loss=0.6305, Acc=1.00, Margin=0.130] 
DPO Epoche 1/3:   1%|          | 55/7788 [00:22<52:11,  2.47it/s, Loss=0.6305, Acc=1.00, Margin=0.130]
DPO Epoche 1/3:   1%|          | 55/7788 [00:22<52:11,  2.47it/s, Loss=1.7149, Acc=0.00, Margin=-1.516]
DPO Epoche 1/3:   1%|          | 56/7788 [00:22<52:21,  2.46it/s, Loss=1.7149, Acc=0.00, Margin=-1.516]
DPO Epoche 1/3:   1%|          | 56/7788 [00:23<52:21,  2.46it/s, Loss=1.0782, Acc=0.00, Margin=-0.662]
DPO Epoche 1/3:   1%|          | 57/7788 [00:23<52:27,  2.46it/s, Loss=1.0782, Acc=0.00, Margin=-0.662]
DPO Epoche 1/3:   1%|          | 57/7788 [00:23<52:27,  2.46it/s, Loss=0.1174, Acc=1.00, Margin=2.083] 
DPO Epoche 1/3:   1%|          | 58/7788 [00:23<52:30,  2.45it/s, Loss=0.1174, Acc=1.00, Margin=2.083]
DPO Epoche 1/3:   1%|          | 58/7788 [00:24<52:30,  2.45it/s, Loss=2.1357, Acc=0.00, Margin=-2.010]
DPO Epoche 1/3:   1%|          | 59/7788 [00:24<52:31,  2.45it/s, Loss=2.1357, Acc=0.00, Margin=-2.010]
DPO Epoche 1/3:   1%|          | 59/7788 [00:24<52:31,  2.45it/s, Loss=1.0224, Acc=0.00, Margin=-0.577]
DPO Epoche 1/3:   1%|          | 60/7788 [00:24<52:36,  2.45it/s, Loss=1.0224, Acc=0.00, Margin=-0.577]
DPO Epoche 1/3:   1%|          | 60/7788 [00:25<52:36,  2.45it/s, Loss=1.3217, Acc=0.00, Margin=-1.011]
DPO Epoche 1/3:   1%|          | 61/7788 [00:25<52:37,  2.45it/s, Loss=1.3217, Acc=0.00, Margin=-1.011]
DPO Epoche 1/3:   1%|          | 61/7788 [00:25<52:37,  2.45it/s, Loss=0.2483, Acc=1.00, Margin=1.266] 
DPO Epoche 1/3:   1%|          | 62/7788 [00:25<52:38,  2.45it/s, Loss=0.2483, Acc=1.00, Margin=1.266]
DPO Epoche 1/3:   1%|          | 62/7788 [00:25<52:38,  2.45it/s, Loss=0.0136, Acc=1.00, Margin=4.289]
DPO Epoche 1/3:   1%|          | 63/7788 [00:25<51:47,  2.49it/s, Loss=0.0136, Acc=1.00, Margin=4.289]
DPO Epoche 1/3:   1%|          | 63/7788 [00:26<51:47,  2.49it/s, Loss=3.0203, Acc=0.00, Margin=-2.970]
DPO Epoche 1/3:   1%|          | 64/7788 [00:26<52:13,  2.47it/s, Loss=3.0203, Acc=0.00, Margin=-2.970]
DPO Epoche 1/3:   1%|          | 64/7788 [00:26<52:13,  2.47it/s, Loss=2.3794, Acc=0.00, Margin=-2.282]
DPO Epoche 1/3:   1%|          | 65/7788 [00:26<51:12,  2.51it/s, Loss=2.3794, Acc=0.00, Margin=-2.282]
DPO Epoche 1/3:   1%|          | 65/7788 [00:27<51:12,  2.51it/s, Loss=1.4517, Acc=0.00, Margin=-1.185]
DPO Epoche 1/3:   1%|          | 66/7788 [00:27<51:34,  2.50it/s, Loss=1.4517, Acc=0.00, Margin=-1.185]
DPO Epoche 1/3:   1%|          | 66/7788 [00:27<51:34,  2.50it/s, Loss=0.2923, Acc=1.00, Margin=1.080] 
DPO Epoche 1/3:   1%|          | 67/7788 [00:27<51:55,  2.48it/s, Loss=0.2923, Acc=1.00, Margin=1.080]
DPO Epoche 1/3:   1%|          | 67/7788 [00:27<51:55,  2.48it/s, Loss=0.3264, Acc=1.00, Margin=0.952]
DPO Epoche 1/3:   1%|          | 68/7788 [00:27<52:14,  2.46it/s, Loss=0.3264, Acc=1.00, Margin=0.952]
DPO Epoche 1/3:   1%|          | 68/7788 [00:28<52:14,  2.46it/s, Loss=0.6686, Acc=1.00, Margin=0.050]
DPO Epoche 1/3:   1%|          | 69/7788 [00:28<52:26,  2.45it/s, Loss=0.6686, Acc=1.00, Margin=0.050]
DPO Epoche 1/3:   1%|          | 69/7788 [00:28<52:26,  2.45it/s, Loss=0.7432, Acc=0.00, Margin=-0.098]
DPO Epoche 1/3:   1%|          | 70/7788 [00:28<52:29,  2.45it/s, Loss=0.7432, Acc=0.00, Margin=-0.098]
DPO Epoche 1/3:   1%|          | 70/7788 [00:29<52:29,  2.45it/s, Loss=1.2836, Acc=0.00, Margin=-0.959]
DPO Epoche 1/3:   1%|          | 71/7788 [00:29<52:29,  2.45it/s, Loss=1.2836, Acc=0.00, Margin=-0.959]
DPO Epoche 1/3:   1%|          | 71/7788 [00:29<52:29,  2.45it/s, Loss=0.1196, Acc=1.00, Margin=2.063] 
DPO Epoche 1/3:   1%|          | 72/7788 [00:29<52:31,  2.45it/s, Loss=0.1196, Acc=1.00, Margin=2.063]
DPO Epoche 1/3:   1%|          | 72/7788 [00:29<52:31,  2.45it/s, Loss=0.4303, Acc=1.00, Margin=0.620]
DPO Epoche 1/3:   1%|          | 73/7788 [00:29<51:41,  2.49it/s, Loss=0.4303, Acc=1.00, Margin=0.620]
DPO Epoche 1/3:   1%|          | 73/7788 [00:30<51:41,  2.49it/s, Loss=0.2101, Acc=1.00, Margin=1.454]
DPO Epoche 1/3:   1%|          | 74/7788 [00:30<51:47,  2.48it/s, Loss=0.2101, Acc=1.00, Margin=1.454]
DPO Epoche 1/3:   1%|          | 74/7788 [00:30<51:47,  2.48it/s, Loss=1.4025, Acc=0.00, Margin=-1.120]
DPO Epoche 1/3:   1%|          | 75/7788 [00:30<51:59,  2.47it/s, Loss=1.4025, Acc=0.00, Margin=-1.120]
DPO Epoche 1/3:   1%|          | 75/7788 [00:31<51:59,  2.47it/s, Loss=2.7901, Acc=0.00, Margin=-2.727]
DPO Epoche 1/3:   1%|          | 76/7788 [00:31<51:17,  2.51it/s, Loss=2.7901, Acc=0.00, Margin=-2.727]
DPO Epoche 1/3:   1%|          | 76/7788 [00:31<51:17,  2.51it/s, Loss=0.1201, Acc=1.00, Margin=2.058] 
DPO Epoche 1/3:   1%|          | 77/7788 [00:31<50:42,  2.53it/s, Loss=0.1201, Acc=1.00, Margin=2.058]
DPO Epoche 1/3:   1%|          | 77/7788 [00:31<50:42,  2.53it/s, Loss=1.1244, Acc=0.00, Margin=-0.732]
DPO Epoche 1/3:   1%|1         | 78/7788 [00:31<51:07,  2.51it/s, Loss=1.1244, Acc=0.00, Margin=-0.732]
DPO Epoche 1/3:   1%|1         | 78/7788 [00:32<51:07,  2.51it/s, Loss=0.7689, Acc=0.00, Margin=-0.146]
DPO Epoche 1/3:   1%|1         | 79/7788 [00:32<51:30,  2.49it/s, Loss=0.7689, Acc=0.00, Margin=-0.146]
DPO Epoche 1/3:   1%|1         | 79/7788 [00:32<51:30,  2.49it/s, Loss=0.4869, Acc=1.00, Margin=0.466] 
DPO Epoche 1/3:   1%|1         | 80/7788 [00:32<52:00,  2.47it/s, Loss=0.4869, Acc=1.00, Margin=0.466]
DPO Epoche 1/3:   1%|1         | 80/7788 [00:33<52:00,  2.47it/s, Loss=1.1816, Acc=0.00, Margin=-0.815]
