Globaler Seed auf 42 gesetzt.
Log file initialized at: results/logs/run_pipeline/train_dpo_20260829_142928.log
Aktuelles Arbeitsverzeichnis: /home/fisc4884/master-thesis
Nutze Device: cuda
Lade Basis-SFT-Modell und Tokenizer aus: results/models/token_length_exp/sft_len512...
================================================================================
[SPRACHCODE-KONTROLLE] Tokenizer für mBART erfolgreich konfiguriert:
  -> src_lang: de_DE
  -> tgt_lang: de_DE
  -> de_DE Token-ID: 250003
  -> Test-Target Enkodierung (Token IDs): [250003, 8647, 2]
================================================================================
Lade Basismodell 'facebook/mbart-large-50' fuer SFT-Adapter...
Lade und verschmelze (merge_and_unload) SFT-LoRA-Adapter aus: results/models/token_length_exp/sft_len512...
[ERFOLG] SFT-Adapter erfolgreich in Basisgewichte integriert (SFT ist nun die Basis fuer DPO)!
Konfiguriere DPO-LoRA auf Basis des SFT-Modells (r=16, alpha=32, dropout=0.05, targets=['q_proj', 'v_proj', 'k_proj', 'out_proj', 'fc1', 'fc2'])...
trainable params: 8,650,752 || all params: 619,530,240 || trainable%: 1.3963
Lade DPO-Präferenzdatensatz aus: data/token_length_exp/dpo_pairs_len512.jsonl
Erfolgreich geladen: 5218 Präferenz-Paare.
Lade DPO-Präferenzdatensatz aus: data/token_length_exp/dpo_pairs_len512_eval.jsonl
Erfolgreich geladen: 921 Präferenz-Paare.
Validierungsset initialisiert: 921 Paare (461 Batches).

================================================================================
=== Starte DPO Training (3 Epochen | Beta=0.1 | LR=5e-06) ===
================================================================================


DPO Epoche 1/3:   0%|          | 0/2609 [00:00<?, ?it/s]
DPO Epoche 1/3:   0%|          | 0/2609 [00:00<?, ?it/s, Loss=0.4612, Acc=0.50, Margin=0.847]
DPO Epoche 1/3:   0%|          | 1/2609 [00:00<22:51,  1.90it/s, Loss=0.4612, Acc=0.50, Margin=0.847]
DPO Epoche 1/3:   0%|          | 1/2609 [00:00<22:51,  1.90it/s, Loss=0.7633, Acc=0.50, Margin=-0.029]
DPO Epoche 1/3:   0%|          | 2/2609 [00:00<20:33,  2.11it/s, Loss=0.7633, Acc=0.50, Margin=-0.029]
DPO Epoche 1/3:   0%|          | 2/2609 [00:01<20:33,  2.11it/s, Loss=0.8536, Acc=0.50, Margin=-0.201]
DPO Epoche 1/3:   0%|          | 3/2609 [00:01<19:30,  2.23it/s, Loss=0.8536, Acc=0.50, Margin=-0.201]
DPO Epoche 1/3:   0%|          | 3/2609 [00:01<19:30,  2.23it/s, Loss=0.7753, Acc=0.50, Margin=0.515] 
DPO Epoche 1/3:   0%|          | 4/2609 [00:01<19:14,  2.26it/s, Loss=0.7753, Acc=0.50, Margin=0.515]
DPO Epoche 1/3:   0%|          | 4/2609 [00:02<19:14,  2.26it/s, Loss=1.0126, Acc=0.50, Margin=-0.320]
DPO Epoche 1/3:   0%|          | 5/2609 [00:02<18:51,  2.30it/s, Loss=1.0126, Acc=0.50, Margin=-0.320]
DPO Epoche 1/3:   0%|          | 5/2609 [00:02<18:51,  2.30it/s, Loss=0.9149, Acc=0.00, Margin=-0.399]
DPO Epoche 1/3:   0%|          | 6/2609 [00:02<18:52,  2.30it/s, Loss=0.9149, Acc=0.00, Margin=-0.399]
DPO Epoche 1/3:   0%|          | 6/2609 [00:03<18:52,  2.30it/s, Loss=1.3937, Acc=0.00, Margin=-1.098]
DPO Epoche 1/3:   0%|          | 7/2609 [00:03<18:43,  2.32it/s, Loss=1.3937, Acc=0.00, Margin=-1.098]
DPO Epoche 1/3:   0%|          | 7/2609 [00:03<18:43,  2.32it/s, Loss=0.3216, Acc=1.00, Margin=0.971] 
DPO Epoche 1/3:   0%|          | 8/2609 [00:03<20:04,  2.16it/s, Loss=0.3216, Acc=1.00, Margin=0.971]
DPO Epoche 1/3:   0%|          | 8/2609 [00:04<20:04,  2.16it/s, Loss=1.0665, Acc=0.00, Margin=-0.644]
DPO Epoche 1/3:   0%|          | 9/2609 [00:04<19:22,  2.24it/s, Loss=1.0665, Acc=0.00, Margin=-0.644]
DPO Epoche 1/3:   0%|          | 9/2609 [00:04<19:22,  2.24it/s, Loss=0.9157, Acc=0.50, Margin=-0.043]
DPO Epoche 1/3:   0%|          | 10/2609 [00:04<19:02,  2.28it/s, Loss=0.9157, Acc=0.50, Margin=-0.043]
DPO Epoche 1/3:   0%|          | 10/2609 [00:04<19:02,  2.28it/s, Loss=0.7770, Acc=0.50, Margin=-0.148]
DPO Epoche 1/3:   0%|          | 11/2609 [00:04<18:47,  2.30it/s, Loss=0.7770, Acc=0.50, Margin=-0.148]
DPO Epoche 1/3:   0%|          | 11/2609 [00:05<18:47,  2.30it/s, Loss=0.7930, Acc=0.50, Margin=-0.162]
DPO Epoche 1/3:   1%|1         | 29/2609 [00:12<18:29,  2.32it/s, Loss=0.6024, Acc=0.50, Margin=0.271]
DPO Epoche 1/3:   1%|1         | 29/2609 [00:13<18:29,  2.32it/s, Loss=0.6047, Acc=1.00, Margin=0.189]
DPO Epoche 1/3:   1%|1         | 30/2609 [00:13<18:34,  2.31it/s, Loss=0.6047, Acc=1.00, Margin=0.189]
DPO Epoche 1/3:   1%|1         | 30/2609 [00:13<18:34,  2.31it/s, Loss=0.5838, Acc=0.50, Margin=0.252]
DPO Epoche 1/3:   1%|1         | 31/2609 [00:13<18:24,  2.33it/s, Loss=0.5838, Acc=0.50, Margin=0.252]
DPO Epoche 1/3:   1%|1         | 31/2609 [00:13<18:24,  2.33it/s, Loss=1.0337, Acc=0.00, Margin=-0.594]
DPO Epoche 1/3:   1%|1         | 32/2609 [00:13<18:37,  2.31it/s, Loss=1.0337, Acc=0.00, Margin=-0.594]
DPO Epoche 1/3:   1%|1         | 32/2609 [00:14<18:37,  2.31it/s, Loss=1.1805, Acc=0.00, Margin=-0.808]
DPO Epoche 1/3:   1%|1         | 33/2609 [00:14<18:35,  2.31it/s, Loss=1.1805, Acc=0.00, Margin=-0.808]
DPO Epoche 1/3:   1%|1         | 33/2609 [00:14<18:35,  2.31it/s, Loss=1.3829, Acc=0.00, Margin=-1.086]
DPO Epoche 1/3:   1%|1         | 34/2609 [00:14<18:40,  2.30it/s, Loss=1.3829, Acc=0.00, Margin=-1.086]
DPO Epoche 1/3:   1%|1         | 34/2609 [00:15<18:40,  2.30it/s, Loss=0.8380, Acc=0.50, Margin=0.820] 
DPO Epoche 1/3:   1%|1         | 35/2609 [00:15<18:36,  2.30it/s, Loss=0.8380, Acc=0.50, Margin=0.820]
DPO Epoche 1/3:   1%|1         | 35/2609 [00:15<18:36,  2.30it/s, Loss=0.6124, Acc=1.00, Margin=0.169]
DPO Epoche 1/3:   1%|1         | 36/2609 [00:15<18:42,  2.29it/s, Loss=0.6124, Acc=1.00, Margin=0.169]
DPO Epoche 1/3:   1%|1         | 36/2609 [00:16<18:42,  2.29it/s, Loss=1.3183, Acc=0.50, Margin=-0.867]
DPO Epoche 1/3:   1%|1         | 37/2609 [00:16<18:46,  2.28it/s, Loss=1.3183, Acc=0.50, Margin=-0.867]
DPO Epoche 1/3:   1%|1         | 37/2609 [00:16<18:46,  2.28it/s, Loss=0.9053, Acc=0.50, Margin=-0.120]
DPO Epoche 1/3:   1%|1         | 38/2609 [00:16<18:37,  2.30it/s, Loss=0.9053, Acc=0.50, Margin=-0.120]
DPO Epoche 1/3:   1%|1         | 38/2609 [00:16<18:37,  2.30it/s, Loss=0.8456, Acc=0.50, Margin=-0.214]
DPO Epoche 1/3:   1%|1         | 39/2609 [00:16<18:38,  2.30it/s, Loss=0.8456, Acc=0.50, Margin=-0.214]
DPO Epoche 1/3:   1%|1         | 39/2609 [00:17<18:38,  2.30it/s, Loss=0.4736, Acc=0.50, Margin=0.754] 
DPO Epoche 1/3:   2%|1         | 40/2609 [00:17<18:26,  2.32it/s, Loss=0.4736, Acc=0.50, Margin=0.754]
DPO Epoche 1/3:   2%|1         | 40/2609 [00:17<18:26,  2.32it/s, Loss=0.7959, Acc=0.00, Margin=-0.194]
DPO Epoche 1/3:   2%|1         | 41/2609 [00:17<18:26,  2.32it/s, Loss=0.7959, Acc=0.00, Margin=-0.194]
DPO Epoche 1/3:   2%|1         | 41/2609 [00:18<18:26,  2.32it/s, Loss=0.3655, Acc=1.00, Margin=0.818] 
DPO Epoche 1/3:   2%|1         | 42/2609 [00:18<18:33,  2.31it/s, Loss=0.3655, Acc=1.00, Margin=0.818]
DPO Epoche 1/3:   2%|1         | 42/2609 [00:18<18:33,  2.31it/s, Loss=1.8953, Acc=0.00, Margin=-1.539]
DPO Epoche 1/3:   2%|1         | 43/2609 [00:18<18:37,  2.30it/s, Loss=1.8953, Acc=0.00, Margin=-1.539]
DPO Epoche 1/3:   2%|1         | 43/2609 [00:19<18:37,  2.30it/s, Loss=0.6465, Acc=0.50, Margin=0.392] 
DPO Epoche 1/3:   2%|1         | 44/2609 [00:19<18:24,  2.32it/s, Loss=0.6465, Acc=0.50, Margin=0.392]
DPO Epoche 1/3:   2%|1         | 44/2609 [00:19<18:24,  2.32it/s, Loss=1.3557, Acc=0.50, Margin=-0.931]
DPO Epoche 1/3:   2%|1         | 45/2609 [00:19<18:30,  2.31it/s, Loss=1.3557, Acc=0.50, Margin=-0.931]
DPO Epoche 1/3:   2%|1         | 45/2609 [00:19<18:30,  2.31it/s, Loss=0.0349, Acc=1.00, Margin=3.358] 
DPO Epoche 1/3:   2%|1         | 46/2609 [00:19<18:32,  2.30it/s, Loss=0.0349, Acc=1.00, Margin=3.358]
DPO Epoche 1/3:   2%|1         | 46/2609 [00:20<18:32,  2.30it/s, Loss=2.2734, Acc=0.50, Margin=-1.696]
DPO Epoche 1/3:   2%|1         | 47/2609 [00:20<18:25,  2.32it/s, Loss=2.2734, Acc=0.50, Margin=-1.696]
DPO Epoche 1/3:   2%|1         | 47/2609 [00:20<18:25,  2.32it/s, Loss=0.8093, Acc=0.50, Margin=0.124] 
DPO Epoche 1/3:   2%|1         | 48/2609 [00:20<18:25,  2.32it/s, Loss=0.8093, Acc=0.50, Margin=0.124]
DPO Epoche 1/3:   2%|1         | 48/2609 [00:21<18:25,  2.32it/s, Loss=0.5139, Acc=1.00, Margin=0.398]
DPO Epoche 1/3:   2%|1         | 49/2609 [00:21<18:26,  2.31it/s, Loss=0.5139, Acc=1.00, Margin=0.398]
DPO Epoche 1/3:   2%|1         | 49/2609 [00:21<18:26,  2.31it/s, Loss=0.3046, Acc=1.00, Margin=1.036]
DPO Epoche 1/3:   2%|1         | 50/2609 [00:21<18:20,  2.33it/s, Loss=0.3046, Acc=1.00, Margin=1.036]
DPO Epoche 1/3:   2%|1         | 50/2609 [00:22<18:20,  2.33it/s, Loss=1.1665, Acc=0.00, Margin=-0.779]
DPO Epoche 1/3:   2%|1         | 51/2609 [00:22<18:20,  2.32it/s, Loss=1.1665, Acc=0.00, Margin=-0.779]
DPO Epoche 1/3:   2%|1         | 51/2609 [00:22<18:20,  2.32it/s, Loss=1.2505, Acc=0.00, Margin=-0.834]
DPO Epoche 1/3:   2%|1         | 52/2609 [00:22<18:16,  2.33it/s, Loss=1.2505, Acc=0.00, Margin=-0.834]
DPO Epoche 1/3:   2%|1         | 52/2609 [00:22<18:16,  2.33it/s, Loss=0.3540, Acc=1.00, Margin=0.894] 
DPO Epoche 1/3:   2%|2         | 53/2609 [00:22<18:05,  2.35it/s, Loss=0.3540, Acc=1.00, Margin=0.894]
DPO Epoche 1/3:   2%|2         | 53/2609 [00:23<18:05,  2.35it/s, Loss=0.6334, Acc=1.00, Margin=0.123]
DPO Epoche 1/3:   2%|2         | 54/2609 [00:23<18:04,  2.36it/s, Loss=0.6334, Acc=1.00, Margin=0.123]
DPO Epoche 1/3:   2%|2         | 54/2609 [00:23<18:04,  2.36it/s, Loss=0.3686, Acc=1.00, Margin=1.005]
DPO Epoche 1/3:   2%|2         | 55/2609 [00:23<18:14,  2.33it/s, Loss=0.3686, Acc=1.00, Margin=1.005]
DPO Epoche 1/3:   2%|2         | 55/2609 [00:24<18:14,  2.33it/s, Loss=0.6094, Acc=0.50, Margin=0.498]
DPO Epoche 1/3:   2%|2         | 56/2609 [00:24<18:20,  2.32it/s, Loss=0.6094, Acc=0.50, Margin=0.498]
DPO Epoche 1/3:   2%|2         | 56/2609 [00:24<18:20,  2.32it/s, Loss=0.3068, Acc=1.00, Margin=1.035]
DPO Epoche 1/3:   2%|2         | 57/2609 [00:24<18:22,  2.31it/s, Loss=0.3068, Acc=1.00, Margin=1.035]
DPO Epoche 1/3:   2%|2         | 57/2609 [00:25<18:22,  2.31it/s, Loss=0.5878, Acc=0.50, Margin=0.247]
DPO Epoche 1/3:   2%|2         | 58/2609 [00:25<18:20,  2.32it/s, Loss=0.5878, Acc=0.50, Margin=0.247]
DPO Epoche 1/3:   2%|2         | 58/2609 [00:25<18:20,  2.32it/s, Loss=0.3275, Acc=1.00, Margin=0.996]
DPO Epoche 1/3:   2%|2         | 59/2609 [00:25<18:27,  2.30it/s, Loss=0.3275, Acc=1.00, Margin=0.996]
DPO Epoche 1/3:   2%|2         | 59/2609 [00:25<18:27,  2.30it/s, Loss=0.9617, Acc=0.50, Margin=-0.403]
DPO Epoche 1/3:   2%|2         | 60/2609 [00:25<18:13,  2.33it/s, Loss=0.9617, Acc=0.50, Margin=-0.403]
DPO Epoche 1/3:   2%|2         | 60/2609 [00:26<18:13,  2.33it/s, Loss=0.5735, Acc=0.50, Margin=0.277] 
DPO Epoche 1/3:   2%|2         | 61/2609 [00:26<18:11,  2.33it/s, Loss=0.5735, Acc=0.50, Margin=0.277]
DPO Epoche 1/3:   2%|2         | 61/2609 [00:26<18:11,  2.33it/s, Loss=0.8467, Acc=0.50, Margin=-0.265]
DPO Epoche 1/3:   2%|2         | 62/2609 [00:26<18:17,  2.32it/s, Loss=0.8467, Acc=0.50, Margin=-0.265]
DPO Epoche 1/3:   2%|2         | 62/2609 [00:27<18:17,  2.32it/s, Loss=0.2648, Acc=1.00, Margin=1.248] 
DPO Epoche 1/3:   2%|2         | 63/2609 [00:27<18:17,  2.32it/s, Loss=0.2648, Acc=1.00, Margin=1.248]
DPO Epoche 1/3:   2%|2         | 63/2609 [00:27<18:17,  2.32it/s, Loss=0.4173, Acc=0.50, Margin=1.061]
DPO Epoche 1/3:   2%|2         | 64/2609 [00:27<18:21,  2.31it/s, Loss=0.4173, Acc=0.50, Margin=1.061]
DPO Epoche 1/3:   2%|2         | 64/2609 [00:28<18:21,  2.31it/s, Loss=0.6304, Acc=1.00, Margin=0.133]
DPO Epoche 1/3:   2%|2         | 65/2609 [00:28<18:17,  2.32it/s, Loss=0.6304, Acc=1.00, Margin=0.133]
DPO Epoche 1/3:   2%|2         | 65/2609 [00:28<18:17,  2.32it/s, Loss=0.2363, Acc=1.00, Margin=1.495]
DPO Epoche 1/3:   3%|2         | 66/2609 [00:28<18:17,  2.32it/s, Loss=0.2363, Acc=1.00, Margin=1.495]
DPO Epoche 1/3:   3%|2         | 66/2609 [00:29<18:17,  2.32it/s, Loss=1.6643, Acc=0.00, Margin=-1.433]
DPO Epoche 1/3:   3%|2         | 67/2609 [00:29<18:17,  2.32it/s, Loss=1.6643, Acc=0.00, Margin=-1.433]
DPO Epoche 1/3:   3%|2         | 67/2609 [00:29<18:17,  2.32it/s, Loss=0.7377, Acc=0.50, Margin=0.022] 
DPO Epoche 1/3:   3%|2         | 68/2609 [00:29<18:09,  2.33it/s, Loss=0.7377, Acc=0.50, Margin=0.022]
DPO Epoche 1/3:   3%|2         | 68/2609 [00:29<18:09,  2.33it/s, Loss=0.4721, Acc=1.00, Margin=0.573]
DPO Epoche 1/3:   3%|2         | 69/2609 [00:29<18:03,  2.35it/s, Loss=0.4721, Acc=1.00, Margin=0.573]
DPO Epoche 1/3:   3%|2         | 69/2609 [00:30<18:03,  2.35it/s, Loss=1.1002, Acc=0.50, Margin=-0.557]
DPO Epoche 1/3:   3%|2         | 70/2609 [00:30<18:06,  2.34it/s, Loss=1.1002, Acc=0.50, Margin=-0.557]
DPO Epoche 1/3:   3%|2         | 70/2609 [00:30<18:06,  2.34it/s, Loss=0.7935, Acc=0.50, Margin=0.125] 
DPO Epoche 1/3:   3%|2         | 71/2609 [00:30<18:06,  2.34it/s, Loss=0.7935, Acc=0.50, Margin=0.125]
DPO Epoche 1/3:   3%|2         | 71/2609 [00:31<18:06,  2.34it/s, Loss=0.4089, Acc=1.00, Margin=0.718]
DPO Epoche 1/3:   3%|2         | 72/2609 [00:31<18:09,  2.33it/s, Loss=0.4089, Acc=1.00, Margin=0.718]
DPO Epoche 1/3:   3%|2         | 72/2609 [00:31<18:09,  2.33it/s, Loss=1.0731, Acc=0.00, Margin=-0.653]
DPO Epoche 1/3:   3%|2         | 73/2609 [00:31<18:08,  2.33it/s, Loss=1.0731, Acc=0.00, Margin=-0.653]
DPO Epoche 1/3:   3%|2         | 73/2609 [00:32<18:08,  2.33it/s, Loss=0.9574, Acc=0.00, Margin=-0.441]
DPO Epoche 1/3:   3%|2         | 74/2609 [00:32<18:06,  2.33it/s, Loss=0.9574, Acc=0.00, Margin=-0.441]
DPO Epoche 1/3:   3%|2         | 74/2609 [00:32<18:06,  2.33it/s, Loss=0.4781, Acc=0.50, Margin=1.398] 
DPO Epoche 1/3:   3%|2         | 75/2609 [00:32<18:18,  2.31it/s, Loss=0.4781, Acc=0.50, Margin=1.398]
DPO Epoche 1/3:   3%|2         | 75/2609 [00:32<18:18,  2.31it/s, Loss=1.2928, Acc=0.00, Margin=-0.971]
DPO Epoche 1/3:   3%|2         | 76/2609 [00:32<18:13,  2.32it/s, Loss=1.2928, Acc=0.00, Margin=-0.971]
DPO Epoche 1/3:   3%|2         | 76/2609 [00:33<18:13,  2.32it/s, Loss=0.4747, Acc=1.00, Margin=0.597] 
DPO Epoche 1/3:   3%|2         | 77/2609 [00:33<18:16,  2.31it/s, Loss=0.4747, Acc=1.00, Margin=0.597]
DPO Epoche 1/3:   3%|2         | 77/2609 [00:33<18:16,  2.31it/s, Loss=117.5513, Acc=0.50, Margin=-116.731]
DPO Epoche 1/3:   3%|2         | 78/2609 [00:33<18:17,  2.31it/s, Loss=117.5513, Acc=0.50, Margin=-116.731]
DPO Epoche 1/3:   3%|2         | 78/2609 [00:34<18:17,  2.31it/s, Loss=0.4805, Acc=1.00, Margin=0.507]     
DPO Epoche 1/3:   3%|3         | 79/2609 [00:34<18:09,  2.32it/s, Loss=0.4805, Acc=1.00, Margin=0.507]
DPO Epoche 1/3:   3%|3         | 79/2609 [00:34<18:09,  2.32it/s, Loss=0.9947, Acc=0.50, Margin=-0.376]
